,OPEN,CLOSE,HIGH,LOW,ADJCLOSE,DATE,VOLUME,RSI_10,RSI_25,EMA_10,EMA_25,EMA_50,PGO_10,PGO_25,VIA_15,VIB_15,VIA_30,VIB_30,BOP,NAT_30,ETP_10,ETP_25,MAD_10,MAD_25,SIN_25,SIN_50,LIN_10,LIN_90,PREDICTION,TARGET_DIFF,TARGET_PCNT,TARGET_HI,TARGET_LO
6155,1.3,1.29321,1.31214,1.28679,1.10419,2005-05-03,496739600,41.6387,43.86029,1.30463,1.36035,1.38689,0.03426,-1.82233,-0.32726,-0.31941,-0.25098,-0.23426,-0.26785,4.00553,3.27384,4.45856,0.01582,0.10454,0.07757,-0.55495,1.29071,1.49162,0,0.03715,0.6756,1.32857,1.28929
6156,1.28964,1.32679,1.32857,1.28929,1.13285,2005-05-04,448176400,47.79464,46.22161,1.30866,1.35776,1.38454,0.53261,-1.00807,-0.29134,-0.3219,-0.24874,-0.24366,0.94577,3.84328,3.29726,4.45255,0.0176,0.09962,0.85316,0.50736,1.29798,1.48392,0,-0.02036,0.79681,1.33107,1.3025
6157,1.33036,1.31,1.33107,1.3025,1.11852,2005-05-05,387366000,45.14892,45.23074,1.3089,1.35409,1.38161,0.27109,-1.19929,-0.24385,-0.30244,-0.24036,-0.24687,-0.71264,3.78211,3.30706,4.44873,0.01546,0.09596,0.91159,0.87123,1.30583,1.47505,0,0.0125,0.86343,1.33321,1.31393
6158,1.3175,1.33,1.33321,1.31393,1.1356,2005-05-06,326247600,48.89329,46.64985,1.31274,1.35224,1.37959,0.54304,-0.70725,-0.18844,-0.26435,-0.23125,-0.2434,0.64834,3.59749,3.32339,4.44925,0.01627,0.09216,0.99945,0.97689,1.31226,1.46729,0,-0.01107,0.87835,1.3375,1.3125
6159,1.33143,1.32036,1.3375,1.3125,1.12736,2005-05-09,355695200,47.16883,46.05076,1.31412,1.34978,1.37727,0.37238,-0.7846,-0.14225,-0.21636,-0.22393,-0.23598,-0.4428,3.51212,3.32831,4.44837,0.01623,0.08733,0.99883,0.99924,1.32029,1.45909,0,-0.01179,0.86982,1.33036,1.2975
6160,1.3125,1.30071,1.33036,1.2975,1.11059,2005-05-10,440263600,43.67963,44.82837,1.31169,1.34601,1.37426,-0.03289,-1.02362,-0.13935,-0.1741,-0.21962,-0.22839,-0.35879,3.49815,3.33107,4.44351,0.01557,0.0802,0.77575,0.96982,1.31886,1.45006,0,0.01465,0.8374,1.27393,1.1825
6161,1.25714,1.27179,1.27393,1.1825,1.08589,2005-05-11,2041981200,38.96605,43.07543,1.30443,1.3403,1.37024,-0.5974,-1.40778,-0.14042,-0.14868,-0.21347,-0.22197,0.16023,3.94654,3.32843,4.43513,0.01654,0.07128,-0.12617,0.59793,1.30752,1.43953,0,-0.04607,0.62228,1.27107,1.21429
6162,1.265,1.21893,1.27107,1.21429,1.04076,2005-05-12,970242000,31.96143,40.09064,1.28889,1.33096,1.36431,-1.56562,-2.18997,-0.13856,-0.14006,-0.21182,-0.21699,-0.81138,4.15637,3.31987,4.41898,0.0225,0.05873,-0.76509,-0.46401,1.27938,1.42622,0,0.02036,0.78257,1.25821,1.21679
6163,1.22143,1.24179,1.25821,1.21679,1.06028,2005-05-13,702713200,37.3712,41.9041,1.28032,1.3241,1.35951,-1.00812,-1.48203,-0.11845,-0.13596,-0.20637,-0.21276,0.49155,4.03183,3.31306,4.406,0.02838,0.0483,-0.94313,-0.85564,1.26249,1.41407,0,0.03535,0.6769,1.275,1.23321
6164,1.23429,1.26964,1.275,1.23321,1.08406,2005-05-16,474294800,43.45689,44.05325,1.27838,1.31992,1.35598,-0.38018,-0.74846,-0.09163,-0.12435,-0.19241,-0.20704,0.8459,3.90133,3.30935,4.40207,0.03023,0.04061,-0.94333,-0.98558,1.25742,1.40326,0,0.00786,0.90552,1.26643,1.23357
6165,1.255,1.26286,1.26643,1.23357,1.07827,2005-05-17,588344400,42.3439,43.64382,1.27556,1.31553,1.35233,-0.45954,-0.67703,-0.05643,-0.10253,-0.17534,-0.19745,0.2392,3.8535,3.30577,4.3962,0.03228,0.03146,-0.82562,-0.96184,1.25067,1.3921,0,0.01393,0.84507,1.34143,1.24964
6166,1.26607,1.28,1.34143,1.24964,1.0929,2005-05-18,636722800,46.2133,44.99014,1.27637,1.31279,1.34949,-0.01232,-0.18736,-0.00634,-0.07015,-0.16226,-0.18402,0.15176,4.01927,3.30141,4.39779,0.02773,0.02445,-0.56721,-0.86857,1.25466,1.3834,0,0.06321,0.5481,1.34571,1.27786
6167,1.27786,1.34107,1.34571,1.27786,1.14505,2005-05-19,793161600,57.504,49.47036,1.28813,1.31497,1.34916,1.14557,1.01773,0.04637,-0.02847,-0.15419,-0.1703,0.93161,3.91515,3.30755,4.41704,0.03146,0.02488,0.53822,-0.2572,1.27617,1.37718,0,0.01071,0.8817,1.34464,1.32821
6168,1.33036,1.34107,1.34464,1.32821,1.14505,2005-05-20,452650800,57.504,49.47036,1.29776,1.31698,1.34885,1.12513,0.95558,0.1103,0.02232,-0.14487,-0.15885,0.65186,3.7416,3.31156,4.44168,0.03278,0.02575,0.8551,0.65088,1.29903,1.36919,0,0.06821,0.54318,1.425,1.35179
6169,1.35179,1.42,1.425,1.35179,1.21244,2005-05-23,1042574400,68.16651,54.65009,1.31998,1.3249,1.35164,2.4768,2.40187,0.17875,0.08096,-0.12026,-0.14677,0.9317,3.68698,3.32638,4.47189,0.04474,0.03021,0.96379,0.90417,1.34309,1.36481,0,0.00893,0.90443,1.42821,1.39393
6170,1.40893,1.41786,1.42821,1.39393,1.21061,2005-05-24,593460000,67.65513,54.49233,1.33778,1.33205,1.35423,2.19761,2.2841,0.23816,0.14377,-0.08458,-0.12817,0.2605,3.6103,3.34212,4.49632,0.0588,0.03437,0.98134,0.96446,1.37968,1.36182,0,0.01,0.89432,1.42679,1.40429
6171,1.41071,1.42071,1.42679,1.40429,1.21305,2005-05-25,396006800,68.01025,54.67385,1.35286,1.33887,1.35684,1.97655,2.22228,0.2675,0.20194,-0.04321,-0.09963,0.44444,3.47277,3.36011,4.52495,0.06675,0.03845,0.99309,0.99349,1.40828,1.35898,0,0.02857,0.74972,1.46214,1.42643
6172,1.42643,1.455,1.46214,1.42643,1.24233,2005-05-26,525520800,72.10453,56.83182,1.37143,1.3478,1.36069,2.20998,2.80622,0.2858,0.24598,-0.00016,-0.06267,0.80006,3.35587,3.38646,4.5503,0.06671,0.04445,0.98982,0.99915,1.43348,1.35767,0,-0.00286,0.96821,1.45679,1.42893
6173,1.45143,1.44857,1.45679,1.42893,1.23684,2005-05-27,316008000,70.23169,56.30817,1.38545,1.35556,1.36414,1.69074,2.54183,0.29663,0.27357,0.04278,-0.02142,-0.10266,3.27738,3.40494,4.57907,0.06675,0.04894,0.99346,0.99647,1.44985,1.35565,0,-0.03214,0.73055,1.455,1.41357
6174,1.45214,1.42,1.455,1.41357,1.21244,2005-05-31,404205200,62.24935,54.00508,1.39174,1.36051,1.36633,0.81272,1.899,0.29898,0.28856,0.07782,0.01997,-0.77577,3.31585,3.41297,4.59915,0.05957,0.05369,0.92615,0.98158,1.45285,1.35248,0,0.01465,0.85373,1.45571,1.42357
6175,1.42464,1.43929,1.45571,1.42357,1.22891,2005-06-01,453812800,65.21531,55.2912,1.40038,1.36657,1.36919,0.85989,2.17496,0.29555,0.29543,0.08741,0.05474,0.45582,3.22042,3.42171,4.62216,0.04659,0.05806,0.83985,0.94053,1.45418,1.35004,0,-0.00036,0.99585,1.44,1.41429
6176,1.43036,1.43,1.44,1.41429,1.22098,2005-06-02,373973600,62.58416,54.52633,1.40577,1.37145,1.37157,0.35667,1.88012,0.29266,0.29639,0.09057,0.0773,-0.014,3.14822,3.424,4.64369,0.02891,0.06131,0.85254,0.90163,1.4476,1.34716,0,0.00285,0.96634,1.37786,1.34893
6177,1.36286,1.36571,1.37786,1.34893,1.16609,2005-06-03,956869200,47.76584,49.5819,1.39848,1.37101,1.37134,-1.07545,0.50776,0.31578,0.29853,0.10213,0.08932,0.09851,3.46672,3.40901,4.65934,0.02497,0.06024,-0.3177,0.5848,1.4241,1.34191,0,-0.01464,0.84878,1.37964,1.34143
6178,1.36893,1.35429,1.37964,1.34143,1.15633,2005-06-06,811966400,45.6333,48.76371,1.39045,1.36972,1.37067,-1.35478,0.22401,0.34701,0.30991,0.12307,0.09931,-0.38315,3.45243,3.39244,4.6711,0.02286,0.05913,-0.75378,-0.45502,1.39623,1.33618,0,-0.03786,0.68035,1.3475,1.30179
6179,1.34286,1.305,1.3475,1.30179,1.11425,2005-06-07,745264800,37.58592,45.39572,1.37491,1.36475,1.3681,-2.17108,-0.77908,0.34232,0.32676,0.13085,0.11197,-0.82827,3.61123,3.36108,4.67611,0.03839,0.05901,-0.95796,-0.85929,1.36399,1.32843,0,0.01036,0.88339,1.33036,1.30607
6180,1.30821,1.31857,1.33036,1.30607,1.12584,2005-06-08,404006400,40.78052,46.45627,1.36467,1.36119,1.36616,-1.67898,-0.52605,0.30063,0.33251,0.1272,0.12286,0.42651,3.46756,3.33496,4.68238,0.04786,0.05819,-0.99303,-0.96794,1.34029,1.32178,0,0.02321,0.77359,1.355,1.315
6181,1.32143,1.34464,1.355,1.315,1.1481,2005-06-09,390255600,46.61341,48.45956,1.36103,1.35992,1.36531,-0.95454,-0.0097,0.25964,0.31542,0.12903,0.12804,0.58025,3.37288,3.31528,4.68716,0.05046,0.05762,-0.95851,-0.99599,1.32877,1.31737,0,-0.05678,0.58531,1.33571,1.26857
6182,1.33571,1.27893,1.33571,1.26857,1.09199,2005-06-10,678932800,36.53528,44.12505,1.3461,1.35369,1.36193,-1.99974,-1.32933,0.21976,0.28044,0.13163,0.12916,-0.8457,3.70113,3.2875,4.68667,0.05117,0.05868,-0.95745,-0.98854,1.30592,1.3104,0,0.00035,0.99552,1.3075,1.27929
6183,1.28179,1.28214,1.3075,1.27929,1.09473,2005-06-13,435772400,37.27143,44.37822,1.33447,1.34819,1.3588,-1.57052,-1.22763,0.15867,0.23635,0.13325,0.1303,0.01241,3.59744,3.26619,4.6843,0.048,0.06036,-0.99022,-0.99663,1.29063,1.30444,0,0.00285,0.96432,1.29107,1.27679
6184,1.28286,1.28571,1.29107,1.27679,1.09778,2005-06-14,347846800,38.15785,44.66866,1.32561,1.34338,1.35593,-1.21593,-1.131,0.0669,0.18057,0.12736,0.13102,0.19958,3.42766,3.25311,4.68277,0.04636,0.06166,-0.98626,-0.99876,1.27962,1.29805,0,0.00928,0.89485,1.33214,1.29643
6185,1.31679,1.32607,1.33214,1.29643,1.13224,2005-06-15,563343200,47.4804,47.874,1.32569,1.34205,1.35476,-0.06817,-0.32119,-0.01574,0.10919,0.12491,0.12963,0.25987,3.33482,3.24724,4.68621,0.03564,0.06069,-0.84126,-0.96872,1.28863,1.29385,0,0.02822,0.73846,1.36,1.315
6186,1.32821,1.35643,1.36,1.315,1.15816,2005-06-16,547674400,53.35722,50.13739,1.33128,1.34315,1.35482,0.78454,0.23813,-0.05524,0.03429,0.1272,0.1275,0.62711,3.26388,3.24992,4.69414,0.02768,0.05865,-0.07133,-0.75009,1.31003,1.29106,0,-0.00572,0.93516,1.37643,1.35107
6187,1.37393,1.36821,1.37643,1.35107,1.16822,2005-06-17,596125600,55.5038,50.99738,1.33799,1.34508,1.35535,1.05944,0.36062,-0.07577,-0.02514,0.13015,0.12695,-0.22555,3.1466,3.26314,4.7066,0.02793,0.05478,0.75484,0.09332,1.32941,1.28956,0,-0.00858,0.9043,1.36036,1.3375
6188,1.35179,1.34321,1.36036,1.3375,1.14688,2005-06-20,323716400,50.07014,49.12437,1.33894,1.34494,1.35487,0.51964,-0.24757,-0.08728,-0.06084,0.1307,0.12839,-0.37533,3.14588,3.27478,4.71283,0.02682,0.05094,0.98625,0.85198,1.33988,1.28622,0,0.005,0.94177,1.36393,1.335
6189,1.34714,1.35214,1.36393,1.335,1.1545,2005-06-21,370526800,51.93757,49.81025,1.34134,1.34549,1.35477,0.62872,-0.13013,-0.09581,-0.07953,0.12972,0.12977,0.17283,3.06152,3.29234,4.71596,0.02741,0.04819,0.95128,0.9948,1.34685,1.28316,0,0.01036,0.88784,1.37857,1.36214
6190,1.36643,1.37679,1.37857,1.36214,1.17554,2005-06-22,424925200,56.88352,51.68321,1.34779,1.3479,1.35563,1.09656,0.2964,-0.08976,-0.08862,0.1335,0.13075,0.63055,2.93658,3.30927,4.72064,0.03057,0.04566,0.97972,0.99213,1.36081,1.28228,0,0.00214,0.97498,1.42071,1.38036
6191,1.38679,1.38893,1.42071,1.38036,1.18591,2005-06-23,674254000,59.18207,52.59084,1.35527,1.35106,1.35694,1.30086,0.46487,-0.0703,-0.08812,0.14084,0.133,0.05304,2.92712,3.32258,4.72361,0.03411,0.04368,0.98205,0.99889,1.3793,1.28329,0,-0.0475,0.63816,1.39714,1.34571
6192,1.39607,1.34857,1.39714,1.34571,1.15145,2005-06-24,410709600,49.4451,49.37859,1.35405,1.35086,1.35661,0.14172,-0.40766,-0.0757,-0.08194,0.1484,0.1378,-0.92359,3.06627,3.33627,4.71678,0.02691,0.04342,0.92357,0.99415,1.3754,1.28411,0,0.00929,0.89472,1.36071,1.31
6193,1.31571,1.325,1.36071,1.31,1.13133,2005-06-27,600171600,44.67562,47.60957,1.34877,1.34888,1.35537,-0.5446,-0.90504,-0.0987,-0.08008,0.14855,0.14342,0.1832,3.16638,3.34333,4.70811,0.02169,0.04398,0.31375,0.83652,1.36213,1.28473,0,-0.00643,0.92593,1.3425,1.3275
6194,1.33893,1.3325,1.3425,1.3275,1.13773,2005-06-28,350299600,46.50018,48.22439,1.34581,1.34762,1.35447,-0.47991,-0.67119,-0.10304,-0.08702,0.13847,0.14554,-0.42867,3.03016,3.34843,4.6935,0.01671,0.04272,-0.60723,0.20369,1.34969,1.28499,0,-0.03071,0.72202,1.33179,1.29
6195,1.32964,1.29893,1.33179,1.29,1.10907,2005-06-29,448358400,39.94802,45.72263,1.33729,1.34387,1.35229,-1.25582,-1.30474,-0.09676,-0.09599,0.11769,0.14002,-0.73486,3.11902,3.34177,4.67671,0.01943,0.04217,-0.96919,-0.74975,1.33089,1.28359,0,0.00714,0.91659,1.32714,1.29679
6196,1.3075,1.31464,1.32714,1.29679,1.12248,2005-06-30,418390000,44.04753,47.0614,1.33317,1.34162,1.35082,-0.76465,-0.87369,-0.10117,-0.09991,0.09263,0.12558,0.23526,3.03186,3.33263,4.66218,0.02204,0.04042,-0.98648,-0.9586,1.32186,1.28247,0,-0.01179,0.87007,1.32036,1.29607
6197,1.31536,1.30357,1.32036,1.29607,1.11303,2005-07-01,250000800,41.81271,46.22453,1.32779,1.33869,1.34896,-0.89339,-0.99054,-0.1155,-0.1024,0.06338,0.10375,-0.48538,2.98056,3.3212,4.64445,0.0235,0.03753,-0.9856,-0.99677,1.31294,1.28214,0,0.05107,0.60533,1.3625,1.30357
6198,1.30536,1.35643,1.3625,1.30357,1.15816,2005-07-05,454269200,54.15396,50.5945,1.333,1.34006,1.34926,0.42793,0.26259,-0.09514,-0.10421,0.0396,0.07822,0.86662,2.9599,3.32037,4.63347,0.02482,0.0337,-0.74963,-0.95773,1.31882,1.28456,0,-0.01143,0.87604,1.36286,1.32857
6199,1.34679,1.33536,1.36286,1.32857,1.14017,2005-07-06,394626400,49.50383,48.9431,1.33343,1.3397,1.34871,-0.06978,-0.13157,-0.04152,-0.094,0.01544,0.05234,-0.33333,2.9783,3.31626,4.62388,0.02369,0.03108,-0.05575,-0.71813,1.31919,1.28625,0,0.02929,0.72922,1.34857,1.31429
6200,1.31464,1.34393,1.34857,1.31429,1.14749,2005-07-07,383723200,51.39023,49.63954,1.33534,1.34002,1.34852,0.2363,0.14621,0.00467,-0.06403,-0.00581,0.02794,0.85443,2.93294,3.31122,4.61425,0.01986,0.02742,0.89129,-0.04251,1.32606,1.28877,0,0.01357,0.85678,1.36714,1.33821
6201,1.3525,1.36607,1.36714,1.33821,1.1664,2005-07-08,290735200,56.09797,51.42269,1.34092,1.34203,1.34921,0.87433,0.70568,0.01998,-0.02481,-0.01785,0.00684,0.46906,2.83588,3.30856,4.60843,0.01757,0.025,0.9473,0.86751,1.34238,1.29216,0,-0.00965,0.89499,1.38036,1.34929
6202,1.37036,1.36071,1.38036,1.34929,1.16182,2005-07-11,388788400,54.67363,50.96759,1.34452,1.34346,1.34966,0.70967,0.59259,0.01761,0.00423,-0.02926,-0.01019,-0.31059,2.81069,3.31153,4.60853,0.01879,0.02483,0.95359,0.95861,1.35273,1.29518,0,0.00035,0.99569,1.37143,1.35393
6203,1.36536,1.36571,1.37143,1.35393,1.16609,2005-07-12,387038400,55.83587,51.38566,1.34837,1.34518,1.35029,0.74655,0.70111,0.01507,0.01582,-0.0367,-0.02279,0.02,2.7024,3.31853,4.61039,0.02079,0.02523,0.99285,0.99434,1.36087,1.29679,0,0.00214,0.97466,1.375,1.35357
6204,1.3675,1.36964,1.375,1.35357,1.16944,2005-07-13,684835200,56.80321,51.72268,1.35224,1.34706,1.35105,0.76788,0.7379,0.01271,0.01634,-0.04221,-0.032,0.09986,2.62174,3.32513,4.61712,0.0227,0.02507,0.99285,0.99847,1.36944,1.29943,0,-0.00143,0.98393,1.50036,1.43679
6205,1.45679,1.45536,1.50036,1.43679,1.24263,2005-07-14,2096060400,71.7821,58.29221,1.37099,1.35539,1.35514,2.59835,2.59525,0.01142,0.0141,-0.03905,-0.03769,-0.02249,2.88762,3.34545,4.63008,0.02636,0.02792,0.87536,0.97243,1.39688,1.30583,0,0.02072,0.80906,1.48464,1.445
6206,1.46321,1.48393,1.48464,1.445,1.26703,2005-07-15,687682800,74.99331,60.17376,1.39152,1.36528,1.36019,2.84005,3.13093,0.01058,0.01232,-0.02897,-0.03803,0.5227,2.82165,3.36429,4.64268,0.03823,0.03322,0.88001,0.91102,1.4281,1.31181,0,0.00286,0.96884,1.50357,1.4775
6207,1.47893,1.48179,1.50357,1.4775,1.2652,2005-07-18,586297600,74.2897,59.9627,1.40794,1.37424,1.36496,2.29902,2.89991,0.02954,0.01437,-0.0215,-0.03329,0.1097,2.75693,3.38107,4.66049,0.04908,0.03587,0.98256,0.95549,1.45004,1.31676,0,0.05964,0.59868,1.54393,1.46679
6208,1.48286,1.5425,1.54393,1.46679,1.31704,2005-07-19,671062000,80.15789,63.72292,1.4324,1.38718,1.37192,3.2915,4.06568,0.0843,0.02933,-0.00521,-0.0242,0.77314,2.8002,3.39572,4.68221,0.06432,0.04231,0.99804,0.99226,1.48912,1.32464,0,0.0275,0.76953,1.56429,1.52321
6209,1.53071,1.55821,1.56429,1.52321,1.33045,2005-07-20,453395600,81.37984,64.61864,1.45528,1.40034,1.37923,3.06977,4.17625,0.16201,0.06671,0.03178,-0.00844,0.66943,2.76322,3.41201,4.70375,0.07157,0.05133,0.99676,0.9972,1.52207,1.33344,0,-0.01464,0.8648,1.57286,1.53214
6210,1.56071,1.54607,1.57286,1.53214,1.32008,2005-07-21,404264000,77.29283,63.35937,1.47178,1.41155,1.38577,2.24747,3.69029,0.22903,0.1252,0.07081,0.01707,-0.35953,2.77517,3.42248,4.71956,0.06997,0.05983,0.99122,0.99921,1.54318,1.34167,0,0.02,0.82316,1.57143,1.54964
6211,1.55143,1.57143,1.57143,1.54964,1.34174,2005-07-22,301106400,79.66341,64.84992,1.4899,1.42385,1.39305,2.35738,4.08406,0.27266,0.18984,0.09371,0.04894,0.91785,2.65834,3.42996,4.73416,0.06854,0.06962,0.97792,0.99435,1.56604,1.35141,0,-0.00643,0.93618,1.58143,1.56179
6212,1.57107,1.56464,1.58143,1.56179,1.33594,2005-07-25,294627200,77.26378,64.1224,1.50349,1.43468,1.39978,1.71572,3.75422,0.30117,0.24443,0.10373,0.07742,-0.32739,2.57861,3.43492,4.74687,0.06264,0.07811,0.98129,0.9869,1.5775,1.36095,0,-0.01358,0.87413,1.57536,1.54857
6213,1.57179,1.55821,1.57536,1.54857,1.33045,2005-07-26,268592800,74.89016,63.42057,1.51344,1.44418,1.40599,1.10585,3.41651,0.30292,0.27993,0.1144,0.09668,-0.50691,2.53313,3.43656,4.76094,0.0524,0.0843,0.93681,0.97358,1.57911,1.37096,0,0.00571,0.94266,1.57393,1.52393
6214,1.56536,1.57107,1.57393,1.52393,1.34143,2005-07-27,283749200,76.49483,64.23607,1.52392,1.45394,1.41247,0.93144,3.52187,0.28192,0.29379,0.12749,0.10957,0.1142,2.55563,3.43723,4.77476,0.03578,0.09002,0.91479,0.95241,1.57681,1.38203,0,-0.00178,0.98135,1.57143,1.54643
6215,1.56607,1.56429,1.57143,1.54643,1.33564,2005-07-28,251311200,73.73452,63.45911,1.53126,1.46243,1.41842,0.50062,3.19891,0.24846,0.28655,0.13002,0.11959,-0.0712,2.50422,3.42643,4.78539,0.02488,0.0949,0.94631,0.9433,1.57543,1.39336,0,-0.0325,0.74175,1.585,1.50929
6216,1.55571,1.52321,1.585,1.50929,1.30057,2005-07-29,562080400,59.32307,58.95824,1.52979,1.4671,1.42253,-0.61657,2.10804,0.2036,0.26121,0.11401,0.1239,-0.42927,2.72651,3.40881,4.79125,0.0198,0.09733,0.13468,0.8025,1.56128,1.40225,0,0.00643,0.93414,1.53857,1.50286
6217,1.52036,1.52679,1.53857,1.50286,1.30362,2005-08-01,314249600,60.0786,59.2208,1.52925,1.4717,1.42662,-0.6368,2.02702,0.16149,0.22459,0.09244,0.118,0.18006,2.69552,3.39382,4.80057,0.0144,0.09737,-0.63578,-0.01114,1.54622,1.41108,0,0.01071,0.89566,1.55357,1.52179
6218,1.53179,1.5425,1.55357,1.52179,1.31704,2005-08-02,296875600,63.3938,60.37941,1.53166,1.47714,1.43116,-0.25008,2.1964,0.13301,0.18527,0.07761,0.10342,0.337,2.62886,3.37562,4.81262,0.0144,0.09576,-0.96509,-0.80727,1.54192,1.42055,0,0.00107,0.98863,1.54679,1.5275
6219,1.5425,1.54357,1.54679,1.5275,1.31795,2005-08-03,258322400,63.62241,60.45912,1.53382,1.48225,1.43557,-0.18955,2.02906,0.13153,0.15402,0.07663,0.08845,0.05547,2.53817,3.35878,4.82295,0.01475,0.09336,-0.89208,-0.98999,1.54002,1.43007,0,-0.00643,0.93458,1.53571,1.51036
6220,1.53179,1.52536,1.53571,1.51036,1.3024,2005-08-04,269304000,56.9025,58.37721,1.53228,1.48557,1.43909,-0.59811,1.38796,0.14031,0.13848,0.08039,0.08022,-0.25365,2.54323,3.34413,4.83368,0.01682,0.08789,-0.95294,-0.97169,1.53183,1.43818,0,0.01786,0.836,1.54857,1.50071
6221,1.5175,1.53536,1.54857,1.50071,1.31094,2005-08-05,241931200,59.51183,59.18125,1.53284,1.4894,1.44287,-0.2565,1.4198,0.14133,0.13633,0.07923,0.07848,0.37317,2.56476,3.33073,4.84258,0.01524,0.08205,-0.98786,-0.98989,1.53081,1.44751,0,-0.0125,0.88054,1.54464,1.52179
6222,1.53571,1.52321,1.54464,1.52179,1.30057,2005-08-08,176383200,55.01514,57.76889,1.53109,1.492,1.44602,-0.46408,0.92409,0.13458,0.13823,0.08369,0.07993,-0.54705,2.51521,3.31977,4.85018,0.01457,0.07418,-0.99115,-0.996,1.52687,1.45545,0,0.03179,0.74322,1.5675,1.5325
6223,1.53321,1.565,1.5675,1.5325,1.33625,2005-08-09,380839200,65.09458,61.09539,1.53726,1.49761,1.45068,0.59062,1.73057,0.11658,0.13478,0.10072,0.08449,0.90829,2.4727,3.31702,4.85517,0.01525,0.06993,-0.27769,-0.86739,1.536,1.46456,0,-0.02214,0.80983,1.58536,1.54679
6224,1.57143,1.54929,1.58536,1.54679,1.32283,2005-08-10,360945200,59.52373,59.26728,1.53945,1.50159,1.45455,0.24364,1.15125,0.07674,0.12006,0.11937,0.09457,-0.57402,2.49724,3.31359,4.85977,0.01307,0.0628,0.50634,-0.05727,1.54198,1.47307,0,0.02179,0.81015,1.57571,1.54464
6225,1.54964,1.57143,1.57571,1.54464,1.34174,2005-08-11,271983600,64.30694,60.98123,1.54526,1.50696,1.45913,0.80257,1.47071,0.03655,0.09296,0.13547,0.10989,0.70132,2.43077,3.31489,4.86426,0.01379,0.05529,0.9657,0.74593,1.55442,1.48308,0,0.09429,0.49689,1.65071,1.54857
6226,1.55214,1.64643,1.65071,1.54857,1.40577,2005-08-12,916036800,75.29541,66.02571,1.56365,1.51769,1.46648,2.37322,3.00917,0.04274,0.06431,0.16182,0.1287,0.92314,2.5706,3.329,4.87158,0.02484,0.04911,0.84487,0.87168,1.5829,1.49661,0,0.04286,0.69914,1.72607,1.65893
6227,1.66,1.70286,1.72607,1.65893,1.45395,2005-08-15,1086727600,80.35219,69.15147,1.58896,1.53193,1.47575,3.23977,4.02518,0.10661,0.05699,0.20461,0.15309,0.63837,2.6268,3.34749,4.88272,0.04184,0.04518,0.8735,0.87246,1.62305,1.51341,0,-0.04071,0.71386,1.69643,1.65036
6228,1.6925,1.65179,1.69643,1.65036,1.41035,2005-08-16,537622400,66.63639,63.63238,1.60039,1.54115,1.48265,1.67017,2.51056,0.16996,0.0842,0.2338,0.18369,-0.88366,2.73836,3.35694,4.88835,0.05136,0.04089,0.98028,0.95285,1.64296,1.52804,0,0.02679,0.78771,1.69429,1.65607
6229,1.65714,1.68393,1.69429,1.65607,1.43779,2005-08-17,499724400,70.19405,65.44056,1.61558,1.55214,1.49055,2.05388,2.96758,0.19765,0.13226,0.23654,0.21253,0.70094,2.67563,3.36806,4.89534,0.06063,0.03981,0.9749,0.99725,1.66773,1.5426,0,-0.02179,0.82181,1.67857,1.63393
6230,1.67536,1.65357,1.67857,1.63393,1.41187,2005-08-18,442559600,63.12873,62.38834,1.62249,1.55994,1.49694,1.03167,2.04593,0.19789,0.17329,0.22078,0.22768,-0.48813,2.74404,3.37619,4.89179,0.05943,0.04103,0.95675,0.98621,1.67529,1.55628,0,-0.01607,0.86059,1.66786,1.63464
6231,1.65286,1.63679,1.66786,1.63464,1.39754,2005-08-19,376569200,59.45373,60.75686,1.62509,1.56585,1.50242,0.41441,1.4976,0.19607,0.19285,0.19949,0.22466,-0.48374,2.72427,3.37955,4.88434,0.05296,0.04272,0.78013,0.94047,1.67386,1.56791,0,-0.01,0.90813,1.66964,1.61643
6232,1.64821,1.63821,1.66964,1.61643,1.39876,2005-08-22,387732800,59.67446,60.84712,1.62747,1.57142,1.50775,0.18495,1.37836,0.19746,0.19717,0.18073,0.20964,-0.18793,2.75585,3.38273,4.87748,0.04081,0.04438,0.36838,0.81551,1.66691,1.57658,0,-0.00393,0.96154,1.64643,1.61857
6233,1.6375,1.63357,1.64643,1.61857,1.39479,2005-08-23,295604400,58.51784,60.37449,1.62858,1.5762,1.51268,-0.0718,1.18052,0.19013,0.19584,0.16299,0.1907,-0.14106,2.69541,3.37958,4.86555,0.03121,0.04635,-0.83777,0.46762,1.65932,1.58336,0,0.00607,0.94147,1.68286,1.62821
6234,1.62857,1.63464,1.68286,1.62821,1.39571,2005-08-24,572070800,58.72284,60.44829,1.62968,1.58069,1.51747,-0.23734,1.13075,0.17849,0.19162,0.15596,0.17382,0.11107,2.73555,3.3772,4.85315,0.02239,0.04824,-0.97781,-0.60698,1.64702,1.59013,0,-0.00214,0.97879,1.66036,1.63607
6235,1.64714,1.645,1.66036,1.63607,1.40455,2005-08-25,276253600,60.80647,61.17749,1.63247,1.58564,1.52247,-0.17138,1.27985,0.16681,0.18358,0.15425,0.16215,-0.0881,2.64382,3.37259,4.84319,0.01646,0.04975,-0.94565,-0.98156,1.63708,1.59821,0,-0.01357,0.87925,1.655,1.62
